"Id","Weekly_Sales"
"33_14_2013-07-05",703.44
"33_14_2013-07-12",707.74
"33_14_2013-07-19",627.59
"33_14_2013-07-26",656.35
"33_16_2012-11-02",243.05
"33_16_2012-11-09",252
"33_16_2012-11-16",251.07
"33_16_2012-11-23",258.05
"33_16_2012-11-30",210.11
"33_16_2012-12-07",291.8
"33_16_2012-12-14",237.45
"33_16_2012-12-21",199.9
"33_16_2012-12-28",329.62
"33_16_2013-01-04",437.61
"33_16_2013-01-11",456.53
"33_16_2013-01-18",367.48
"33_16_2013-01-25",311.1
"33_16_2013-02-01",336.94
"33_16_2013-02-08",478.75
"33_16_2013-02-15",384.68
"33_16_2013-02-22",411.54
"33_16_2013-03-01",409.66
"33_16_2013-03-08",354.19
"33_16_2013-03-15",454.5
"33_16_2013-03-22",328.55
"33_16_2013-03-29",365.37
"33_16_2013-04-05",859.1
"33_16_2013-04-12",796.62
"33_16_2013-04-19",331.84
"33_16_2013-04-26",296.14
"33_16_2013-05-03",398.59
"33_16_2013-05-10",329.08
"33_16_2013-05-17",411.7
"33_16_2013-05-24",410.8
"33_16_2013-05-31",555.16
"33_16_2013-06-07",373.18
"33_16_2013-06-14",271.74
"33_16_2013-06-21",350.45
"33_16_2013-06-28",235.02
"33_16_2013-07-05",610.58
"33_16_2013-07-12",319.81
"33_16_2013-07-19",244.15
"33_16_2013-07-26",189.39
"33_17_2012-11-02",333.91
"33_17_2012-11-09",283.43
"33_17_2012-11-16",226.91
"33_17_2012-11-23",229.54
"33_17_2012-11-30",195.51
"33_17_2012-12-07",300.37
"33_17_2012-12-14",552.27
"33_17_2012-12-21",368.79
"33_17_2012-12-28",201.49
"33_17_2013-01-04",254.84
"33_17_2013-01-11",220.56
"33_17_2013-01-18",213.47
"33_17_2013-01-25",249.68
"33_17_2013-02-01",292.92
"33_17_2013-02-08",309.98
"33_17_2013-02-15",286.79
"33_17_2013-02-22",258.56
"33_17_2013-03-01",254.5
"33_17_2013-03-08",215.23
"33_17_2013-03-15",243.35
"33_17_2013-03-22",248.33
"33_17_2013-03-29",210.09
"33_17_2013-04-05",230.58
"33_17_2013-04-12",234.14
"33_17_2013-04-19",213
"33_17_2013-04-26",228.03
"33_17_2013-05-03",206.9
"33_17_2013-05-10",304.28
"33_17_2013-05-17",253.02
"33_17_2013-05-24",219.85
"33_17_2013-05-31",211.78
"33_17_2013-06-07",225.8
"33_17_2013-06-14",218.73
"33_17_2013-06-21",215.69
"33_17_2013-06-28",261.8
"33_17_2013-07-05",228.65
"33_17_2013-07-12",238.64
"33_17_2013-07-19",253.64
"33_17_2013-07-26",221.53
"33_18_2012-11-02",54.29
"33_18_2012-11-09",20.85
"33_18_2012-11-16",6.36
"33_18_2012-11-23",49.58
"33_18_2012-11-30",136.79
"33_18_2012-12-07",201.89
"33_18_2012-12-14",378.02
"33_18_2012-12-21",752.91
"33_18_2012-12-28",725.88
"33_18_2013-01-04",445.57
"33_18_2013-01-11",189.09
"33_18_2013-01-18",137.7
"33_18_2013-01-25",146.3
"33_18_2013-02-01",231.93
"33_18_2013-02-08",392.25
"33_18_2013-02-15",1786.22
"33_18_2013-02-22",842.57
"33_18_2013-03-01",202.86
"33_18_2013-03-08",183.59
"33_18_2013-03-15",222.42
"33_18_2013-03-22",198.4
"33_18_2013-03-29",285.46
"33_18_2013-04-05",1265.15
"33_18_2013-04-12",1289.98
"33_18_2013-04-19",224.57
"33_18_2013-04-26",45.57
"33_18_2013-05-10",0
"3_3_2012-11-02",5132.24
"3_3_2012-11-09",5057.69
"3_3_2012-11-16",4527.57
"3_3_2012-11-23",4714.48
"3_3_2012-11-30",5066.53
"3_3_2012-12-07",5359.04
"3_3_2012-12-14",5661.66
"3_3_2012-12-21",6016.83
"3_3_2012-12-28",4752.03
"3_3_2013-01-04",5575.58
"3_3_2013-01-11",5922.87
"3_3_2013-01-18",5982.08
"3_3_2013-01-25",5736.44
"3_3_2013-02-01",5797.84
"3_3_2013-02-08",5819.89
"3_3_2013-02-15",5906.32
"3_3_2013-02-22",5624.21
"3_3_2013-03-01",5233.35
"3_3_2013-03-08",5283.41
"3_3_2013-03-15",4221.9
"3_3_2013-03-22",4790.41
"3_3_2013-03-29",4476.4
"3_3_2013-04-05",4445.59
"3_3_2013-04-12",4405.62
"3_3_2013-04-19",5070.52
"3_3_2013-04-26",5193.11
"3_3_2013-05-03",5358.97
"3_3_2013-05-10",5724.66
"3_3_2013-05-17",5820.81
"3_3_2013-05-24",5653.79
"3_3_2013-05-31",4870.32
"3_3_2013-06-07",5182.93
"3_3_2013-06-14",5336.96
"3_3_2013-06-21",5954.48
"3_3_2013-06-28",3851.08
"3_3_2013-07-05",4546.92
"3_3_2013-07-12",8493.41
"3_3_2013-07-19",10012.67
"3_3_2013-07-26",9618.9
"33_20_2012-11-02",50.96
"33_20_2012-11-09",51.96
"33_20_2012-12-14",22.38
"33_20_2013-01-18",28.42
"33_20_2013-01-25",33.49
"33_20_2013-02-01",51.73
"33_20_2013-02-08",70.98
"33_20_2013-02-15",60.82
"33_20_2013-02-22",45.6
"33_20_2013-03-01",46.59
"33_20_2013-03-08",44.55
"33_20_2013-03-15",38.46
"33_20_2013-03-22",49.58
"33_20_2013-03-29",36.41
"33_20_2013-04-05",53.21
"33_20_2013-04-12",50.54
"33_20_2013-04-19",37.38
"33_20_2013-04-26",15.15
"33_20_2013-05-03",16.16
"33_20_2013-05-10",33.3
"33_20_2013-05-17",20.18
"33_20_2013-05-24",19.16
"33_20_2013-05-31",16.13
"33_20_2013-06-07",9.07
"33_20_2013-06-14",19.14
"33_20_2013-06-21",73.51
"33_20_2013-06-28",71.47
"33_20_2013-07-05",124.77
"33_20_2013-07-12",94.55
"33_20_2013-07-19",88.48
"33_20_2013-07-26",49.25
"33_21_2012-11-02",138.82
"33_21_2012-11-09",189.74
"33_21_2012-11-16",175.14
"33_21_2012-11-23",232.73
"33_21_2012-11-30",158.44
"33_21_2012-12-07",152.84
"33_21_2012-12-14",140.16
"33_21_2012-12-21",152.98
"33_21_2012-12-28",103.99
"33_21_2013-01-04",172.73
"33_21_2013-01-11",162.01
"33_21_2013-01-18",114.92
"33_21_2013-01-25",158.22
"33_21_2013-02-01",168.11
"33_21_2013-02-08",145.57
"33_21_2013-02-15",123.99
"33_21_2013-02-22",158.49
"33_21_2013-03-01",191.06
"33_21_2013-03-08",195.09
"33_21_2013-03-15",184.33
"33_21_2013-03-22",188.36
"33_21_2013-03-29",147
"33_21_2013-04-05",121.43
"33_21_2013-04-12",129.36
"33_21_2013-04-19",132.38
"33_21_2013-04-26",118.6
"33_21_2013-05-03",159.19
"33_21_2013-05-10",182.99
"33_21_2013-05-17",137.56
"33_21_2013-05-24",121.77
"33_21_2013-05-31",153.52
"33_21_2013-06-07",151.6
"33_21_2013-06-14",132.84
"33_21_2013-06-21",108.1
"33_21_2013-06-28",155.78
"33_21_2013-07-05",133.01
"33_21_2013-07-12",122.14
"33_21_2013-07-19",117.23
"33_21_2013-07-26",90.45
"3_32_2012-11-02",4309.36
"33_2_2012-11-02",7095.67
"3_32_2012-11-09",4188.04
"33_2_2012-11-09",7166.43
"3_32_2012-11-16",5410.09
"33_2_2012-11-16",7430.64
"3_32_2012-11-23",5199.98
"33_2_2012-11-23",7393.19
"3_32_2012-11-30",5195.15
"33_2_2012-11-30",7607.06
"3_32_2012-12-07",5521.57
"33_2_2012-12-07",7325.85
"3_32_2012-12-14",9808.52
"33_2_2012-12-14",6892.99
"3_32_2012-12-21",18185.09
"33_2_2012-12-21",7290
"3_32_2012-12-28",15172.12
"33_2_2012-12-28",6973.32
"3_32_2013-01-04",6778.33
"33_2_2013-01-04",7763.13
"3_32_2013-01-11",3996.29
"33_2_2013-01-11",7698.35
"3_32_2013-01-18",2962.63
"33_2_2013-01-18",7495.56
"3_32_2013-01-25",3662.31
"33_2_2013-01-25",7442.08
"3_32_2013-02-01",4762.02
"33_2_2013-02-01",7942.48
"3_32_2013-02-08",7431.29
"33_2_2013-02-08",8744.69
"3_32_2013-02-15",14378.59
"33_2_2013-02-15",8345.16
"3_32_2013-02-22",7575.61
"33_2_2013-02-22",8352.25
"3_32_2013-03-01",4787.38
"33_2_2013-03-01",8423.13
"3_32_2013-03-08",4210.17
"33_2_2013-03-08",9157.17
"3_32_2013-03-15",4235.83
"33_2_2013-03-15",8534.39
"3_32_2013-03-22",3939.15
"33_2_2013-03-22",8259.1
"3_32_2013-03-29",3020.25
"33_2_2013-03-29",8666.71
"3_32_2013-04-05",4518.01
"33_2_2013-04-05",8758.94
"3_32_2013-04-12",4612.71
"33_2_2013-04-12",8733.14
"3_32_2013-04-19",4382.92
"33_2_2013-04-19",8820.87
"3_32_2013-04-26",4136.13
"33_2_2013-04-26",8514.66
"3_32_2013-05-03",4780.08
"33_2_2013-05-03",8630.68
"3_32_2013-05-10",6478.84
"33_2_2013-05-10",8517.53
"3_32_2013-05-17",9512.93
"33_2_2013-05-17",8510.38
"3_32_2013-05-24",5029.07
"33_2_2013-05-24",8580.88
"3_32_2013-05-31",4706.5
"33_2_2013-05-31",7686.6
"3_32_2013-06-07",5102.07
"33_2_2013-06-07",8351.9
"3_32_2013-06-14",4649.05
"33_2_2013-06-14",8152.42
"3_32_2013-06-21",4186.52
"33_2_2013-06-21",7986.3
"3_32_2013-06-28",4074.13
"33_2_2013-06-28",7864.61
"3_32_2013-07-05",4304.03
"33_2_2013-07-05",8019.71
"3_32_2013-07-12",4326.23
"33_2_2013-07-12",8036.9
"3_32_2013-07-19",4199.83
"33_2_2013-07-19",8118.42
"3_32_2013-07-26",3663.5
"33_2_2013-07-26",7958.64
"33_22_2012-12-14",99.22
"33_22_2012-12-21",127.3
"33_22_2012-12-28",96.95
"33_22_2013-01-04",46.86
"33_22_2013-01-11",48.9
"33_22_2013-01-18",41.58
"33_22_2013-01-25",45.7
"33_22_2013-02-01",45.65
"33_22_2013-02-08",42.5
"33_22_2013-02-15",66.28
"33_22_2013-02-22",21.73
"33_22_2013-03-01",11.37
"33_22_2013-03-08",47.5
"33_22_2013-03-15",41.27
"33_22_2013-03-22",6.19
"33_22_2013-03-29",28.83
"33_22_2013-04-05",72.01
"33_22_2013-04-12",70.92
"33_22_2013-04-19",65.72
"33_22_2013-04-26",49.24
"33_22_2013-05-03",38.94
"33_22_2013-05-10",37.88
"33_22_2013-05-17",49.1
"33_22_2013-05-24",45.99
"33_22_2013-05-31",45.94
"33_22_2013-06-07",24.48
"33_22_2013-06-14",24.45
"33_22_2013-06-21",27.49
"33_22_2013-06-28",17.29
"33_22_2013-07-05",36.58
"33_22_2013-07-12",38.58
"33_22_2013-07-19",35.5
"33_22_2013-07-26",29.39
"33_23_2012-11-09",0
"33_23_2012-11-16",0
"33_23_2013-01-18",0
"33_23_2013-02-01",0
"33_23_2013-03-08",0
"33_25_2013-04-19",1
"33_25_2013-04-26",0
"33_25_2013-05-03",0
"33_25_2013-05-10",2
"33_25_2013-05-17",0
"33_25_2013-05-24",0
"33_25_2013-05-31",2
"33_25_2013-06-07",5
"33_25_2013-06-14",3
"33_25_2013-06-21",0
"33_25_2013-06-28",2
"33_25_2013-07-05",2
"33_25_2013-07-12",3
"33_25_2013-07-19",0
"33_25_2013-07-26",0
"33_26_2012-11-02",1808.1
"33_26_2012-11-09",920.56
"33_26_2012-11-16",215.67
"33_26_2012-11-23",179.26
"33_26_2012-11-30",230.48
"33_26_2012-12-07",223.67
"33_26_2012-12-14",118.83
"33_26_2012-12-21",122.83
"33_26_2012-12-28",93.87
"33_26_2013-01-04",133.83
"33_26_2013-01-11",133.82
"33_26_2013-01-18",130.83
"33_26_2013-01-25",140.83
"33_26_2013-02-01",190.77
"33_26_2013-02-08",200.76
"33_26_2013-02-15",139.84
"33_26_2013-02-22",120.87
"33_26_2013-03-01",173.81
"33_26_2013-03-08",273.72
"33_26_2013-03-15",219.77
"33_26_2013-03-22",177.83
"33_26_2013-03-29",109.89
"33_26_2013-04-05",164.55
"33_26_2013-04-12",154.86
"33_26_2013-04-26",79.94
"33_26_2013-05-03",146.88
"33_26_2013-05-17",104.92
"33_26_2013-06-07",127.91
"33_26_2013-06-28",165.91
"33_26_2013-07-05",146.93
"33_26_2013-07-12",127.93
"33_26_2013-07-26",125.95
"33_31_2012-11-16",0
"33_31_2012-11-23",0
"33_31_2012-12-07",0
"33_31_2012-12-14",9.43
"33_31_2012-12-21",3.78
"33_31_2013-01-04",0
"33_31_2013-01-18",0
"33_31_2013-01-25",0
"33_31_2013-02-01",0
"33_31_2013-02-08",0
"33_31_2013-02-15",0
"33_31_2013-02-22",6.68
"33_31_2013-03-01",0.96
"33_31_2013-03-08",14.37
"33_31_2013-03-15",23.97
"33_31_2013-03-22",8.64
"33_31_2013-03-29",3.84
"33_31_2013-04-05",0
"33_31_2013-04-12",0
"33_31_2013-04-19",0
"33_31_2013-04-26",20.29
"33_31_2013-05-03",2.9
"33_31_2013-05-10",0
"33_31_2013-05-17",11.64
"33_31_2013-06-07",16.55
"33_31_2013-06-14",10.73
"33_31_2013-06-21",33.19
"33_31_2013-06-28",24.43
"33_31_2013-07-12",148.94
"33_31_2013-07-19",114.79
"33_31_2013-07-26",60.91
"3_33_2012-11-02",4192.71
"33_3_2012-11-02",216.38
"3_33_2012-11-09",3896.03
"33_3_2012-11-09",257.11
"3_33_2012-11-16",3693
"33_3_2012-11-16",257.91
"3_33_2012-11-23",6003.55
"33_3_2012-11-23",218.96
"3_33_2012-11-30",4241.7
"33_3_2012-11-30",340.03
"3_33_2012-12-07",5042.86
"33_3_2012-12-07",441.18
"3_33_2012-12-14",6404.19
"33_3_2012-12-14",379.14
"3_33_2012-12-21",6639.91
"33_3_2012-12-21",348.52
"3_33_2012-12-28",3658.04
"33_3_2012-12-28",296.06
"3_33_2013-01-04",2066.12
"33_3_2013-01-04",305.16
"3_33_2013-01-11",1867.93
"33_3_2013-01-11",329.84
"3_33_2013-01-18",2232.12
"33_3_2013-01-18",411.66
"3_33_2013-01-25",2439.76
"33_3_2013-01-25",405.04
"3_33_2013-02-01",3002.99
"33_3_2013-02-01",407.76
"3_33_2013-02-08",4499.49
"33_3_2013-02-08",393.9
"3_33_2013-02-15",4255.93
"33_3_2013-02-15",358.32
"3_33_2013-02-22",3523.78
"33_3_2013-02-22",321.77
"3_33_2013-03-01",4074.98
"33_3_2013-03-01",313.2
"3_33_2013-03-08",4098.51
"33_3_2013-03-08",352.14
"3_33_2013-03-15",4454.93
"33_3_2013-03-15",251.73
"3_33_2013-03-22",3388
"33_3_2013-03-22",313.34
"3_33_2013-03-29",3572.61
"33_3_2013-03-29",312.02
"3_33_2013-04-05",2899.69
"33_3_2013-04-05",314.78
"3_33_2013-04-12",3092.79
"33_3_2013-04-12",313.47
"3_33_2013-04-19",2676.75
"33_3_2013-04-19",340.91
"3_33_2013-04-26",2803.62
"33_3_2013-04-26",313.92
"3_33_2013-05-03",3617.71
"33_3_2013-05-03",318.74
"3_33_2013-05-10",2823.12
"33_3_2013-05-10",223.22
"3_33_2013-05-17",3377.63
"33_3_2013-05-17",260.86
"3_33_2013-05-24",3000.49
"33_3_2013-05-24",200.31
"3_33_2013-05-31",3286.13
"33_3_2013-05-31",227.69
"3_33_2013-06-07",3021.48
"33_3_2013-06-07",201.97
"3_33_2013-06-14",2868.87
"33_3_2013-06-14",218.08
"3_33_2013-06-21",2613.44
"33_3_2013-06-21",186.32
"3_33_2013-06-28",2876.79
"33_3_2013-06-28",160.71
"3_33_2013-07-05",3467.7
"33_3_2013-07-05",206.29
"3_33_2013-07-12",4371.81
"33_3_2013-07-12",1120.83
"3_33_2013-07-19",5342.04
"33_3_2013-07-19",1272.93
"3_33_2013-07-26",3933.54
"33_3_2013-07-26",881.6
"33_32_2012-11-23",0
"33_32_2012-11-30",0
"33_32_2013-02-22",0
"33_32_2013-03-01",5.03
"33_32_2013-03-08",87.5
"33_32_2013-03-15",74.41
"33_32_2013-03-29",28.14
"33_32_2013-04-05",12.36
"33_32_2013-04-12",17.09
"33_32_2013-04-19",36.17
"33_32_2013-04-26",24.11
"33_32_2013-05-03",30.13
"33_32_2013-05-10",28.12
"33_32_2013-05-17",7.03
"33_32_2013-05-24",18.06
"33_32_2013-05-31",33.12
"33_32_2013-06-07",62.22
"33_32_2013-06-14",43.14
"33_32_2013-06-21",83.27
"33_32_2013-06-28",64.19
"33_32_2013-07-05",46.13
"33_32_2013-07-12",19.05
"33_32_2013-07-19",19.05
"33_32_2013-07-26",23.05
"33_38_2012-11-02",13071.24
"33_38_2012-11-09",15930.38
"33_38_2012-11-16",18692.72
"33_38_2012-11-23",12276.31
"33_38_2012-11-30",15163.78
"33_38_2012-12-07",13449.21
"33_38_2012-12-14",13686.32
"33_38_2012-12-21",14775.18
"33_38_2012-12-28",12955.82
"33_38_2013-01-04",13309.68
"33_38_2013-01-11",19427.14
"33_38_2013-01-18",16263.04
"33_38_2013-01-25",15771.04
"33_38_2013-02-01",24849.94
"33_38_2013-02-08",24703.96
"33_38_2013-02-15",21132.03
"33_38_2013-02-22",15781.42
"33_38_2013-03-01",20038.87
"33_38_2013-03-08",19653.88
"33_38_2013-03-15",22326.85
"33_38_2013-03-22",14944.89
"33_38_2013-03-29",19099.32
"33_38_2013-04-05",18600.89
"33_38_2013-04-12",18827.63
"33_38_2013-04-19",22406.28
"33_38_2013-04-26",20399.45
"33_38_2013-05-03",18545.52
"33_38_2013-05-10",24684.67
"33_38_2013-05-17",23737.45
"33_38_2013-05-24",19164.53
"33_38_2013-05-31",20512.38
"33_38_2013-06-07",19216.02
"33_38_2013-06-14",21873.42
"33_38_2013-06-21",19693.37
"33_38_2013-06-28",17790.74
"33_38_2013-07-05",17283.12
"33_38_2013-07-12",22342.36
"33_38_2013-07-19",20666.06
"33_38_2013-07-26",19521.7
"33_40_2012-11-02",5921.1
"33_40_2012-11-09",6554.6
"33_40_2012-11-16",7044.31
"33_40_2012-11-23",6927.29
"33_40_2012-11-30",8134.43
"33_40_2012-12-07",7659.98
"33_40_2012-12-14",6870.44
"33_40_2012-12-21",6824.29
"33_40_2012-12-28",6592.66
"33_40_2013-01-04",7256.12
"33_40_2013-01-11",7377.24
"33_40_2013-01-18",7927.46
"33_40_2013-01-25",8040.44
"33_40_2013-02-01",8463.44
"33_40_2013-02-08",8620.25
"33_40_2013-02-15",8506.47
"33_40_2013-02-22",8408.41
"33_40_2013-03-01",8383.93
"33_40_2013-03-08",9054.48
"33_40_2013-03-15",7872.88
"33_40_2013-03-22",7627.34
"33_40_2013-03-29",8072.19
"33_40_2013-04-05",8220.12
"33_40_2013-04-12",8106.27
"33_40_2013-04-19",7935.34
"33_40_2013-04-26",7799.61
"33_40_2013-05-03",7307.47
"33_40_2013-05-10",7800.24
"33_40_2013-05-17",6887.55
"33_40_2013-05-24",6884.1
"33_40_2013-05-31",6729.55
"33_40_2013-06-07",7428.05
"33_40_2013-06-14",7174.4
"33_40_2013-06-21",6539.44
"33_40_2013-06-28",5821.25
"33_40_2013-07-05",6234.42
"33_40_2013-07-12",6885.39
"33_40_2013-07-19",6875.84
"33_40_2013-07-26",6845.02
"33_41_2012-11-30",29.38
"33_41_2013-02-15",24.6
"33_41_2013-03-29",57.22
"33_41_2013-04-19",10.86
"3_34_2012-11-02",6419.61
"33_4_2012-11-02",5846.88
"3_34_2012-11-09",5836.81
"33_4_2012-11-09",6260.24
"3_34_2012-11-16",5336.43
"33_4_2012-11-16",6140.25
"3_34_2012-11-23",6292.94
"33_4_2012-11-23",9280.26
"3_34_2012-11-30",7017.99
"33_4_2012-11-30",5367.44
"3_34_2012-12-07",6821.49
"33_4_2012-12-07",6041.41
"3_34_2012-12-14",6983.97
"33_4_2012-12-14",6405.43
"3_34_2012-12-21",8253.65
"33_4_2012-12-21",7527.19
"3_34_2012-12-28",6136.76
"33_4_2012-12-28",7506.01
"3_34_2013-01-04",4436.54
"33_4_2013-01-04",7569.56
"3_34_2013-01-11",4286.35
"33_4_2013-01-11",6931.12
"3_34_2013-01-18",3137.04
"33_4_2013-01-18",6546.34
"3_34_2013-01-25",3185.24
"33_4_2013-01-25",6246.65
"3_34_2013-02-01",4050.15
"33_4_2013-02-01",6395.38
"3_34_2013-02-08",5767.07
"33_4_2013-02-08",7057.4
"3_34_2013-02-15",6733.25
"33_4_2013-02-15",6756.96
"3_34_2013-02-22",6800.56
"33_4_2013-02-22",6446.69
"3_34_2013-03-01",7821.12
"33_4_2013-03-01",6214.92
"3_34_2013-03-08",6490.77
"33_4_2013-03-08",6863.78
"3_34_2013-03-15",6545.4
"33_4_2013-03-15",6518.24
"3_34_2013-03-22",5790.42
"33_4_2013-03-22",6297.17
"3_34_2013-03-29",6390.67
"33_4_2013-03-29",6551.41
"3_34_2013-04-05",6004.09
"33_4_2013-04-05",7953.33
"3_34_2013-04-12",6185.47
"33_4_2013-04-12",7779.31
"3_34_2013-04-19",5413.01
"33_4_2013-04-19",6564.17
"3_34_2013-04-26",5403.92
"33_4_2013-04-26",6417.37
"3_34_2013-05-03",5970.46
"33_4_2013-05-03",6784.76
"3_34_2013-05-10",5917.67
"33_4_2013-05-10",6773.53
"3_34_2013-05-17",6961.42
"33_4_2013-05-17",7229.69
"3_34_2013-05-24",6408.16
"33_4_2013-05-24",7042.11
"3_34_2013-05-31",6537.48
"33_4_2013-05-31",7089.67
"3_34_2013-06-07",6178.42
"33_4_2013-06-07",6771.41
"3_34_2013-06-14",5706.78
"33_4_2013-06-14",6963.25
"3_34_2013-06-21",5093.19
"33_4_2013-06-21",6588.75
"3_34_2013-06-28",5378.39
"33_4_2013-06-28",6506.74
"3_34_2013-07-05",4605.83
"33_4_2013-07-05",7044.75
"3_34_2013-07-12",3296.54
"33_4_2013-07-12",6824.87
"3_34_2013-07-19",3681.72
"33_4_2013-07-19",6195.7
"3_34_2013-07-26",3327.43
"33_4_2013-07-26",6890.38
"33_42_2012-11-02",89.28
"33_42_2012-11-09",30.44
"33_42_2012-11-16",40.89
"33_42_2012-11-23",36.94
"33_42_2012-11-30",69.93
"33_42_2012-12-07",66.91
"33_42_2012-12-14",55.36
"33_42_2012-12-21",43.83
"33_42_2012-12-28",81.31
"33_42_2013-01-04",67.69
"33_42_2013-01-11",80.12
"33_42_2013-01-18",77.97
"33_42_2013-01-25",74.78
"33_42_2013-02-01",71.59
"33_42_2013-02-08",45.61
"33_42_2013-02-15",63.18
"33_42_2013-02-22",60.01
"33_42_2013-03-01",53.75
"33_42_2013-03-08",60.93
"33_42_2013-03-15",54.68
"33_42_2013-03-22",38.13
"33_42_2013-03-29",30.89
"33_42_2013-04-05",82.29
"33_42_2013-04-12",76.06
"33_42_2013-04-19",103.71
"33_42_2013-04-26",60.52
"33_42_2013-05-03",44.07
"33_42_2013-05-10",65.53
"33_42_2013-05-17",58.31
"33_42_2013-05-24",124.68
"33_42_2013-05-31",75.56
"33_42_2013-06-07",56.11
"33_42_2013-06-14",90.7
"33_42_2013-06-21",119.12
"33_42_2013-06-28",68.15
"33_42_2013-07-05",74.18
"33_42_2013-07-12",96.44
"33_42_2013-07-19",140.98
"33_42_2013-07-26",115.52
"33_44_2012-11-09",0
"33_44_2012-12-28",0
"33_44_2013-01-18",0
"33_44_2013-05-10",2.06
"33_46_2012-11-02",1728.7
"33_46_2012-11-09",1798.73
"33_46_2012-11-16",1757.61
"33_46_2012-11-23",1688.69
"33_46_2012-11-30",2143.17
"33_46_2012-12-07",2003.12
"33_46_2012-12-14",1688.01
"33_46_2012-12-21",1714.74
"33_46_2012-12-28",1795.78
"33_46_2013-01-04",1829.6
"33_46_2013-01-11",1719.03
"33_46_2013-01-18",1636.2
"33_46_2013-01-25",1659.83
"33_46_2013-02-01",2057.52
"33_46_2013-02-08",2251.48
"33_46_2013-02-15",2117.49
"33_46_2013-02-22",2094.88
"33_46_2013-03-01",2162.04
"33_46_2013-03-08",2622.55
"33_46_2013-03-15",2501.89
"33_46_2013-03-22",2419.03
"33_46_2013-03-29",2049.33
"33_46_2013-04-05",2942.06
"33_46_2013-04-12",2829.67
"33_46_2013-04-19",2572.08
"33_46_2013-04-26",2648.82
"33_46_2013-05-03",2583.41
"33_46_2013-05-10",2431.87
"33_46_2013-05-17",2346.38
"33_46_2013-05-24",2483.84
"33_46_2013-05-31",2150.38
"33_46_2013-06-07",2222.02
"33_46_2013-06-14",2166.17
"33_46_2013-06-21",2405.5
"33_46_2013-06-28",2021.31
"33_46_2013-07-05",1946.47
"33_46_2013-07-12",2000.88
"33_46_2013-07-19",1944.3
"33_46_2013-07-26",1807.13
"33_49_2012-11-09",0
"33_49_2012-11-23",0
"33_49_2012-12-07",0
"33_49_2012-12-21",0
"33_49_2012-12-28",0
"33_49_2013-01-04",0
"33_49_2013-01-25",0
"33_49_2013-02-01",0
"33_49_2013-02-08",0
"33_49_2013-02-15",0
"33_49_2013-02-22",0
"33_49_2013-03-29",0
"33_49_2013-04-05",0
"33_49_2013-04-12",0
"33_49_2013-04-19",0
"33_49_2013-04-26",0
"33_49_2013-05-03",0
"33_49_2013-05-17",0
"33_49_2013-05-24",0
"33_49_2013-06-07",0
"33_49_2013-06-14",12.99
"33_49_2013-06-21",2
"33_49_2013-07-05",1
"3_35_2012-11-02",1539.6
"33_5_2012-11-02",24.61
"3_35_2012-11-09",1720.27
"33_5_2012-11-09",38.85
"3_35_2012-11-16",1596.68
"33_5_2012-11-16",52.16
"3_35_2012-11-23",1194.52
"33_5_2012-11-23",23.73
"3_35_2012-11-30",1534.97
"33_5_2012-11-30",19.01
"3_35_2012-12-07",2060.51
"33_5_2012-12-07",49.48
"3_35_2012-12-14",1826.42
"33_5_2012-12-14",116.2
"3_35_2012-12-21",2238.34
"33_5_2012-12-21",175.43
"3_35_2012-12-28",1864.04
"33_5_2012-12-28",105.95
"3_35_2013-01-04",1150.94
"33_5_2013-01-04",129.94
"3_35_2013-01-11",1217.45
"33_5_2013-01-11",105.21
"3_35_2013-01-18",1053.86
"33_5_2013-01-18",86.18
"3_35_2013-01-25",1086.78
"33_5_2013-01-25",82.43
"3_35_2013-02-01",1654.38
"33_5_2013-02-01",53.73
"3_35_2013-02-08",2160.04
"33_5_2013-02-08",125.83
"3_35_2013-02-15",2251.67
"33_5_2013-02-15",86.54
"3_35_2013-02-22",2028.8
"33_5_2013-02-22",33.69
"3_35_2013-03-01",2039.31
"33_5_2013-03-01",20.23
"3_35_2013-03-08",1831.08
"33_5_2013-03-08",64.63
"3_35_2013-03-15",1386.1
"33_5_2013-03-15",56.01
"3_35_2013-03-22",1611.33
"33_5_2013-03-22",28.03
"3_35_2013-03-29",1670.27
"33_5_2013-03-29",32.9
"3_35_2013-04-05",1710.96
"33_5_2013-04-05",58.12
"3_35_2013-04-12",1774.37
"33_5_2013-04-12",61.09
"3_35_2013-04-19",1484.38
"33_5_2013-04-19",99.99
"3_35_2013-04-26",1352.91
"33_5_2013-04-26",81.63
"3_35_2013-05-03",1579.54
"33_5_2013-05-03",69.07
"3_35_2013-05-10",2063.35
"33_5_2013-05-10",80.83
"3_35_2013-05-17",1980.57
"33_5_2013-05-17",33.15
"3_35_2013-05-24",1320.78
"33_5_2013-05-24",37.08
"3_35_2013-05-31",1261.58
"33_5_2013-05-31",30.29
"3_35_2013-06-07",1154.65
"33_5_2013-06-07",71.4
"3_35_2013-06-14",1287.19
"33_5_2013-06-14",78.33
"3_35_2013-06-21",1458.6
"33_5_2013-06-21",32.35
"3_35_2013-06-28",1322.78
"33_5_2013-06-28",11.77
"3_35_2013-07-05",1176.94
"33_5_2013-07-05",30.45
"3_35_2013-07-12",1097.67
"33_5_2013-07-12",47.19
"3_35_2013-07-19",968.6
"33_5_2013-07-19",40.36
"3_35_2013-07-26",828.48
"33_5_2013-07-26",18.72
"33_52_2012-12-21",29.15
